datetime,TRFFCVLM,OCCPNCY,SPD_AVG
2023-12-27 01:45:00,90,4,86
2023-12-27 01:50:00,95,5,82
2023-12-27 01:55:00,71,4,80
2023-12-27 02:00:00,75,6,83
2023-12-27 02:05:00,103,6,81
2023-12-27 02:10:00,91,4,84
2023-12-27 02:15:00,118,8,82
2023-12-27 02:20:00,74,5,77
2023-12-27 02:25:00,89,5,82
2023-12-27 02:30:00,80,5,82
2023-12-27 02:35:00,93,6,89
2023-12-27 02:40:00,87,5,81
2023-12-27 02:45:00,75,4,85
2023-12-27 02:50:00,84,4,86
2023-12-27 02:55:00,79,4,84
2023-12-27 03:00:00,89,4,85
2023-12-27 03:05:00,76,5,88
2023-12-27 03:10:00,101,7,83
2023-12-27 03:15:00,89,5,87
2023-12-27 03:20:00,81,4,83
2023-12-27 03:25:00,69,4,89
2023-12-27 03:30:00,68,4,84
2023-12-27 03:35:00,79,4,87
2023-12-27 03:40:00,84,6,84
2023-12-27 03:45:00,72,7,80
2023-12-27 03:50:00,104,5,90
2023-12-27 03:55:00,107,6,80
2023-12-27 04:00:00,85,7,83
2023-12-27 04:05:00,85,7,83
2023-12-27 04:10:00,77,4,80
2023-12-27 04:15:00,104,5,85
2023-12-27 04:20:00,95,4,86
2023-12-27 04:25:00,97,4,84
2023-12-27 04:30:00,95,6,85
2023-12-27 04:35:00,122,7,89
2023-12-27 04:40:00,102,4,91
2023-12-27 04:45:00,124,7,85
2023-12-27 04:50:00,123,7,85
2023-12-27 04:55:00,131,6,80
2023-12-27 05:00:00,127,5,85
2023-12-27 05:05:00,165,7,89
2023-12-27 05:10:00,145,6,89
2023-12-27 05:15:00,140,6,87
2023-12-27 05:20:00,187,8,87
2023-12-27 05:25:00,168,8,90
2023-12-27 05:30:00,176,10,81
2023-12-27 05:35:00,216,9,90
2023-12-27 05:40:00,214,8,98
2023-12-27 05:45:00,182,7,90
2023-12-27 05:50:00,214,8,85
2023-12-27 05:55:00,251,11,91
2023-12-27 06:00:00,251,10,93
2023-12-27 06:05:00,241,11,88
2023-12-27 06:10:00,305,13,89
2023-12-27 06:15:00,248,10,87
2023-12-27 06:20:00,277,11,86
2023-12-27 06:25:00,312,12,88
2023-12-27 06:30:00,292,12,89
2023-12-27 06:35:00,277,9,89
2023-12-27 06:40:00,276,12,87
2023-12-27 06:45:00,287,11,88
2023-12-27 06:50:00,343,14,86
2023-12-27 06:55:00,308,12,87
2023-12-27 07:00:00,374,16,85
2023-12-27 07:05:00,329,15,86
2023-12-27 07:10:00,357,14,82
2023-12-27 07:15:00,393,16,82
2023-12-27 07:20:00,309,13,85
2023-12-27 07:25:00,362,15,83
2023-12-27 07:30:00,375,14,84
2023-12-27 07:35:00,400,13,80
2023-12-27 07:40:00,359,12,84
2023-12-27 07:45:00,370,12,83
2023-12-27 07:50:00,365,12,84
2023-12-27 07:55:00,401,11,85
2023-12-27 08:00:00,404,11,86
2023-12-27 08:05:00,393,10,87
2023-12-27 08:10:00,408,10,87
2023-12-27 08:15:00,330,8,89
2023-12-27 08:20:00,377,9,89
2023-12-27 08:25:00,425,12,85
2023-12-27 08:30:00,382,9,88
2023-12-27 08:35:00,401,10,88
2023-12-27 08:40:00,396,10,88
2023-12-27 08:45:00,364,9,89
2023-12-27 08:50:00,378,10,87
2023-12-27 08:55:00,429,11,86
2023-12-27 09:00:00,407,10,89
2023-12-27 09:05:00,395,9,89
2023-12-27 09:10:00,399,9,89
2023-12-27 09:15:00,419,10,85
2023-12-27 09:20:00,416,10,89
2023-12-27 09:25:00,428,11,86
2023-12-27 09:30:00,425,11,86
2023-12-27 09:35:00,419,10,87
2023-12-27 09:40:00,420,10,86
2023-12-27 09:45:00,472,12,84
2023-12-27 09:50:00,428,10,88
2023-12-27 09:55:00,437,11,86
2023-12-27 10:00:00,484,13,84
2023-12-27 10:05:00,455,12,85
2023-12-27 10:10:00,449,11,85
2023-12-27 10:15:00,476,13,85
2023-12-27 10:20:00,451,11,87
2023-12-27 10:25:00,454,11,87
2023-12-27 10:30:00,495,12,87
2023-12-27 10:35:00,456,12,84
2023-12-27 10:40:00,468,12,85
2023-12-27 10:45:00,430,11,85
2023-12-27 10:50:00,394,10,86
2023-12-27 10:55:00,423,10,86
2023-12-27 11:00:00,472,11,86
2023-12-27 11:05:00,427,10,86
2023-12-27 11:10:00,460,11,89
2023-12-27 11:15:00,402,10,88
2023-12-27 11:20:00,397,9,91
2023-12-27 11:25:00,442,10,90
2023-12-27 11:30:00,380,9,89
2023-12-27 11:35:00,429,10,88
2023-12-27 11:40:00,417,9,91
2023-12-27 11:45:00,436,11,89
2023-12-27 11:50:00,448,10,90
2023-12-27 11:55:00,451,10,90
2023-12-27 12:00:00,443,10,90
2023-12-27 12:05:00,401,9,93
2023-12-27 12:10:00,402,9,93
2023-12-27 12:15:00,447,10,88
2023-12-27 12:20:00,403,9,92
2023-12-27 12:25:00,417,9,92
2023-12-27 12:30:00,480,11,91
2023-12-27 12:35:00,402,10,91
2023-12-27 12:40:00,429,10,90
2023-12-27 12:45:00,460,11,89
2023-12-27 12:50:00,429,9,88
2023-12-27 12:55:00,487,12,84
2023-12-27 13:00:00,457,11,89
2023-12-27 13:05:00,413,9,92
2023-12-27 13:10:00,427,9,91
2023-12-27 13:15:00,453,10,90
2023-12-27 13:20:00,381,8,92
2023-12-27 13:25:00,459,11,89
2023-12-27 13:30:00,427,9,91
2023-12-27 13:35:00,410,10,90
2023-12-27 13:40:00,444,10,91
2023-12-27 13:45:00,463,10,88
2023-12-27 13:50:00,463,10,90
2023-12-27 13:55:00,474,11,90
2023-12-27 14:00:00,420,10,90
2023-12-27 14:05:00,452,10,91
2023-12-27 14:10:00,451,11,89
2023-12-27 14:15:00,407,9,93
2023-12-27 14:20:00,430,10,90
2023-12-27 14:25:00,404,10,89
2023-12-27 14:30:00,436,10,89
2023-12-27 14:35:00,435,10,90
2023-12-27 14:40:00,382,9,91
2023-12-27 14:45:00,403,10,90
2023-12-27 14:50:00,416,9,90
2023-12-27 14:55:00,420,9,92
2023-12-27 15:00:00,390,10,88
2023-12-27 15:05:00,452,10,89
2023-12-27 15:10:00,424,10,88
2023-12-27 15:15:00,390,10,88
2023-12-27 15:20:00,471,12,85
2023-12-27 15:25:00,419,10,88
2023-12-27 15:30:00,417,10,88
2023-12-27 15:35:00,461,11,88
2023-12-27 15:40:00,420,10,87
2023-12-27 15:45:00,467,11,87
2023-12-27 15:50:00,390,10,90
2023-12-27 15:55:00,465,11,87
2023-12-27 16:00:00,407,9,88
2023-12-27 16:05:00,461,12,84
2023-12-27 16:10:00,423,11,86
2023-12-27 16:15:00,467,11,85
2023-12-27 16:20:00,459,11,89
2023-12-27 16:25:00,370,9,89
2023-12-27 16:30:00,442,11,85
2023-12-27 16:35:00,429,10,87
2023-12-27 16:40:00,439,10,89
2023-12-27 16:45:00,444,10,88
2023-12-27 16:50:00,427,10,89
2023-12-27 16:55:00,390,9,88
2023-12-27 17:00:00,420,11,84
2023-12-27 17:05:00,466,11,84
2023-12-27 17:10:00,423,10,87
2023-12-27 17:15:00,406,10,87
2023-12-27 17:20:00,408,9,89
2023-12-27 17:25:00,383,9,88
2023-12-27 17:30:00,397,11,87
2023-12-27 17:35:00,399,11,87
2023-12-27 17:40:00,384,11,87
2023-12-27 17:45:00,356,11,88
2023-12-27 17:50:00,347,9,87
2023-12-27 17:55:00,383,10,85
2023-12-27 18:00:00,306,7,86
2023-12-27 18:05:00,344,11,86
2023-12-27 18:10:00,321,10,87
2023-12-27 18:15:00,375,9,89
2023-12-27 18:20:00,309,8,86
2023-12-27 18:25:00,349,9,86
2023-12-27 18:30:00,341,9,88
2023-12-27 18:35:00,309,8,85
2023-12-27 18:40:00,331,11,87
2023-12-27 18:45:00,320,8,88
2023-12-27 18:50:00,269,7,91
2023-12-27 18:55:00,268,8,88
2023-12-27 19:00:00,305,8,87
2023-12-27 19:05:00,285,6,91
2023-12-27 19:10:00,239,5,92
2023-12-27 19:15:00,265,6,90
2023-12-27 19:20:00,252,6,90
2023-12-27 19:25:00,250,6,90
2023-12-27 19:30:00,259,7,93
2023-12-27 19:35:00,227,5,92
2023-12-27 19:40:00,227,5,92
2023-12-27 19:45:00,230,8,90
2023-12-27 19:50:00,194,5,92
2023-12-27 19:55:00,240,8,92
2023-12-27 20:00:00,230,6,91
2023-12-27 20:05:00,195,10,91
2023-12-27 20:10:00,214,6,93
2023-12-27 20:15:00,223,7,93
2023-12-27 20:20:00,242,7,90
2023-12-27 20:25:00,207,6,92
2023-12-27 20:30:00,227,7,92
2023-12-27 20:35:00,218,6,93
2023-12-27 20:40:00,256,9,91
2023-12-27 20:45:00,239,7,92
2023-12-27 20:50:00,261,7,93
2023-12-27 20:55:00,238,6,90
2023-12-27 21:00:00,224,7,92
2023-12-27 21:05:00,208,6,92
2023-12-27 21:10:00,172,6,92
2023-12-27 21:15:00,219,7,92
2023-12-27 21:20:00,247,9,95
2023-12-27 21:25:00,184,5,102
2023-12-27 21:30:00,211,7,93
2023-12-27 21:35:00,190,6,93
2023-12-27 21:40:00,186,5,96
2023-12-27 21:45:00,204,8,94
2023-12-27 21:50:00,242,9,92
2023-12-27 21:55:00,232,9,90
2023-12-27 22:00:00,199,7,93
2023-12-27 22:05:00,209,7,94
2023-12-27 22:10:00,195,8,92
2023-12-27 22:15:00,192,7,94
2023-12-27 22:20:00,215,8,95
2023-12-27 22:25:00,174,7,92
2023-12-27 22:30:00,165,7,91
2023-12-27 22:35:00,177,5,93
2023-12-27 22:40:00,140,5,92
2023-12-27 22:45:00,140,7,93
2023-12-27 22:50:00,150,5,89
2023-12-27 22:55:00,154,6,93
2023-12-27 23:00:00,188,8,93
2023-12-27 23:05:00,178,10,89
2023-12-27 23:10:00,171,9,92
2023-12-27 23:15:00,153,6,91
2023-12-27 23:20:00,156,9,95
2023-12-27 23:25:00,153,8,90
2023-12-27 23:30:00,158,7,89
2023-12-27 23:35:00,134,5,93
2023-12-27 23:40:00,152,6,96
2023-12-27 23:45:00,146,7,86
2023-12-27 23:50:00,159,7,91
2023-12-27 23:55:00,115,6,86
2023-12-28 00:00:00,121,6,88
2023-12-28 00:05:00,114,5,88
2023-12-28 00:10:00,123,6,84
2023-12-28 00:15:00,117,5,84
2023-12-28 00:20:00,112,4,87
2023-12-28 00:25:00,127,5,92
2023-12-28 00:30:00,129,7,89
2023-12-28 00:35:00,91,5,85
2023-12-28 00:40:00,109,5,87
2023-12-28 00:45:00,96,4,92
2023-12-28 00:50:00,112,5,88
2023-12-28 00:55:00,99,4,86
2023-12-28 01:00:00,104,5,84
2023-12-28 01:05:00,97,4,91
2023-12-28 01:10:00,116,5,85
2023-12-28 01:15:00,102,5,89
2023-12-28 01:20:00,119,7,86
2023-12-28 01:25:00,119,7,86
2023-12-28 01:30:00,86,5,86
2023-12-28 01:35:00,96,5,84
2023-12-28 01:40:00,85,6,79
2023-12-28 01:45:00,97,7,83
2023-12-28 01:50:00,97,7,85
2023-12-28 01:55:00,106,7,87
2023-12-28 02:00:00,77,4,83
2023-12-28 02:05:00,74,3,89
2023-12-28 02:10:00,81,4,92
2023-12-28 02:15:00,76,4,85
2023-12-28 02:20:00,82,7,81
2023-12-28 02:25:00,71,4,87
2023-12-28 02:30:00,78,4,83
2023-12-28 02:35:00,73,6,79
2023-12-28 02:40:00,70,4,82
2023-12-28 02:45:00,64,4,82
2023-12-28 02:50:00,83,5,88
2023-12-28 02:55:00,85,4,88
2023-12-28 03:00:00,76,4,87
2023-12-28 03:05:00,74,5,80
2023-12-28 03:10:00,65,3,87
2023-12-28 03:15:00,62,5,78
2023-12-28 03:20:00,82,9,84
2023-12-28 03:25:00,81,4,82
2023-12-28 03:30:00,72,5,83
2023-12-28 03:35:00,71,4,86
2023-12-28 03:40:00,69,4,84
2023-12-28 03:45:00,86,7,89
2023-12-28 03:50:00,66,4,86
2023-12-28 03:55:00,91,3,92
2023-12-28 04:00:00,70,4,84
2023-12-28 04:05:00,83,5,77
2023-12-28 04:10:00,79,4,81
2023-12-28 04:15:00,97,5,93
2023-12-28 04:20:00,89,6,83
2023-12-28 04:25:00,110,7,85
2023-12-28 04:30:00,109,5,86
2023-12-28 04:35:00,106,8,88
2023-12-28 04:40:00,100,5,85
2023-12-28 04:45:00,128,6,91
2023-12-28 04:50:00,117,10,86
2023-12-28 04:55:00,150,8,87
2023-12-28 05:00:00,130,8,85
2023-12-28 05:05:00,151,7,88
2023-12-28 05:10:00,145,7,91
2023-12-28 05:15:00,143,8,87
2023-12-28 05:20:00,139,6,90
2023-12-28 05:25:00,166,10,89
2023-12-28 05:30:00,179,8,89
2023-12-28 05:35:00,162,9,90
2023-12-28 05:40:00,218,10,88
2023-12-28 05:45:00,181,9,91
2023-12-28 05:50:00,217,11,90
2023-12-28 05:55:00,229,10,90
2023-12-28 06:00:00,223,10,92
2023-12-28 06:05:00,219,9,90
2023-12-28 06:10:00,243,10,89
2023-12-28 06:15:00,292,12,88
2023-12-28 06:20:00,259,10,86
2023-12-28 06:25:00,266,11,91
2023-12-28 06:30:00,271,11,87
2023-12-28 06:35:00,294,14,90
2023-12-28 06:40:00,293,12,93
2023-12-28 06:45:00,298,12,88
2023-12-28 06:50:00,335,14,87
2023-12-28 06:55:00,345,16,86
2023-12-28 07:00:00,344,14,81
2023-12-28 07:05:00,347,14,84
2023-12-28 07:10:00,357,15,84
2023-12-28 07:15:00,350,17,87
2023-12-28 07:20:00,399,17,81
2023-12-28 07:25:00,365,14,83
2023-12-28 07:30:00,418,18,83
2023-12-28 07:35:00,394,15,84
2023-12-28 07:40:00,385,16,82
2023-12-28 07:45:00,414,15,83
2023-12-28 07:50:00,359,11,85
2023-12-28 07:55:00,360,11,86
2023-12-28 08:00:00,377,11,83
2023-12-28 08:05:00,375,9,86
2023-12-28 08:10:00,403,10,85
2023-12-28 08:15:00,343,8,85
2023-12-28 08:20:00,377,9,88
2023-12-28 08:25:00,375,9,88
2023-12-28 08:30:00,379,9,88
2023-12-28 08:35:00,394,10,85
2023-12-28 08:40:00,410,10,86
2023-12-28 08:45:00,363,9,90
2023-12-28 08:50:00,376,10,88
2023-12-28 08:55:00,392,10,87
2023-12-28 09:00:00,398,10,87
2023-12-28 09:05:00,384,10,85
2023-12-28 09:10:00,428,10,86
2023-12-28 09:15:00,386,10,85
2023-12-28 09:20:00,423,11,86
2023-12-28 09:25:00,389,11,86
2023-12-28 09:30:00,394,10,87
2023-12-28 09:35:00,395,10,86
2023-12-28 09:40:00,367,9,87
2023-12-28 09:45:00,397,10,87
2023-12-28 09:50:00,386,11,87
2023-12-28 09:55:00,424,11,85
2023-12-28 10:00:00,408,10,87
2023-12-28 10:05:00,433,12,86
2023-12-28 10:10:00,426,11,85
2023-12-28 10:15:00,382,10,87
2023-12-28 10:20:00,420,11,85
2023-12-28 10:25:00,412,10,88
2023-12-28 10:30:00,411,10,86
2023-12-28 10:35:00,413,11,85
2023-12-28 10:40:00,466,12,86
2023-12-28 10:45:00,379,9,87
2023-12-28 10:50:00,410,11,88
2023-12-28 10:55:00,397,10,86
2023-12-28 11:00:00,385,10,85
2023-12-28 11:05:00,423,12,84
2023-12-28 11:10:00,454,13,83
2023-12-28 11:15:00,439,12,86
2023-12-28 11:20:00,419,10,87
2023-12-28 11:25:00,361,10,89
2023-12-28 11:30:00,396,11,86
2023-12-28 11:35:00,406,10,87
2023-12-28 11:40:00,389,10,87
2023-12-28 11:45:00,392,11,87
2023-12-28 11:50:00,377,9,87
2023-12-28 11:55:00,336,7,93
2023-12-28 12:00:00,305,8,93
2023-12-28 12:05:00,282,7,93
2023-12-28 12:10:00,327,8,90
2023-12-28 12:15:00,348,9,92
2023-12-28 12:20:00,302,7,93
2023-12-28 12:25:00,347,9,90
2023-12-28 12:30:00,344,9,91
2023-12-28 12:35:00,404,10,88
2023-12-28 12:40:00,403,10,86
2023-12-28 12:45:00,424,11,87
2023-12-28 12:50:00,439,11,87
2023-12-28 12:55:00,443,11,87
2023-12-28 13:00:00,415,10,89
2023-12-28 13:05:00,334,9,90
2023-12-28 13:10:00,372,9,88
2023-12-28 13:15:00,353,8,91
2023-12-28 13:20:00,321,8,93
2023-12-28 13:25:00,318,8,91
2023-12-28 13:30:00,339,8,90
2023-12-28 13:35:00,338,9,88
2023-12-28 13:40:00,371,9,86
2023-12-28 13:45:00,378,9,88
2023-12-28 13:50:00,351,8,88
2023-12-28 13:55:00,343,9,89
2023-12-28 14:00:00,357,9,88
2023-12-28 14:05:00,399,10,82
2023-12-28 14:10:00,421,11,83
2023-12-28 14:15:00,393,10,87
2023-12-28 14:20:00,439,11,83
2023-12-28 14:25:00,465,13,81
2023-12-28 14:30:00,496,13,79
2023-12-28 14:35:00,541,15,78
2023-12-28 14:40:00,522,14,79
2023-12-28 14:45:00,506,13,81
2023-12-28 14:50:00,425,10,85
2023-12-28 14:55:00,347,9,90
2023-12-28 15:00:00,368,10,86
2023-12-28 15:05:00,407,12,74
2023-12-28 15:10:00,401,25,50
2023-12-28 15:15:00,443,36,30
2023-12-28 15:20:00,393,42,31
2023-12-28 15:25:00,399,45,23
2023-12-28 15:30:00,374,42,24
2023-12-28 15:35:00,380,36,34
2023-12-28 15:40:00,401,38,35
2023-12-28 15:45:00,409,41,23
2023-12-28 15:50:00,496,35,30
2023-12-28 15:55:00,528,33,37
2023-12-28 16:00:00,482,18,62
2023-12-28 16:05:00,441,11,85
2023-12-28 16:10:00,448,11,87
2023-12-28 16:15:00,427,10,84
2023-12-28 16:20:00,459,12,83
2023-12-28 16:25:00,399,10,87
2023-12-28 16:30:00,407,9,89
2023-12-28 16:35:00,433,10,90
2023-12-28 16:40:00,381,9,90
2023-12-28 16:45:00,405,9,88
2023-12-28 16:50:00,393,10,86
2023-12-28 16:55:00,400,9,87
2023-12-28 17:00:00,402,9,86
2023-12-28 17:05:00,417,10,84
2023-12-28 17:10:00,402,9,85
2023-12-28 17:15:00,429,10,84
2023-12-28 17:20:00,385,10,87
2023-12-28 17:25:00,378,10,86
2023-12-28 17:30:00,351,11,88
2023-12-28 17:35:00,374,12,89
2023-12-28 17:40:00,364,11,85
2023-12-28 17:45:00,380,11,85
2023-12-28 17:50:00,359,10,89
2023-12-28 17:55:00,327,9,85
2023-12-28 18:00:00,387,10,87
2023-12-28 18:05:00,339,11,88
2023-12-28 18:10:00,332,9,86
2023-12-28 18:15:00,406,11,86
2023-12-28 18:20:00,357,11,88
2023-12-28 18:25:00,323,9,88
2023-12-28 18:30:00,323,8,89
2023-12-28 18:35:00,363,9,90
2023-12-28 18:40:00,348,9,89
2023-12-28 18:45:00,324,9,89
2023-12-28 18:50:00,290,8,90
2023-12-28 18:55:00,325,9,90
2023-12-28 19:00:00,264,6,91
2023-12-28 19:05:00,303,9,91
2023-12-28 19:10:00,261,7,88
2023-12-28 19:15:00,262,7,89
2023-12-28 19:20:00,264,7,89
2023-12-28 19:25:00,265,7,94
2023-12-28 19:30:00,259,6,90
2023-12-28 19:35:00,285,7,91
2023-12-28 19:40:00,281,8,91
2023-12-28 19:45:00,258,7,92
2023-12-28 19:50:00,244,7,92
2023-12-28 19:55:00,268,7,90
2023-12-28 20:00:00,247,8,90
2023-12-28 20:05:00,244,6,91
2023-12-28 20:10:00,248,6,92
2023-12-28 20:15:00,280,8,93
2023-12-28 20:20:00,262,9,88
2023-12-28 20:25:00,275,7,91
2023-12-28 20:30:00,250,6,92
2023-12-28 20:35:00,261,7,90
2023-12-28 20:40:00,286,7,91
2023-12-28 20:45:00,260,7,93
2023-12-28 20:50:00,272,7,93
2023-12-28 20:55:00,232,8,93
2023-12-28 21:00:00,212,6,95
2023-12-28 21:05:00,233,6,93
2023-12-28 21:10:00,255,7,89
2023-12-28 21:15:00,233,6,93
2023-12-28 21:20:00,227,7,92
2023-12-28 21:25:00,204,6,93
2023-12-28 21:30:00,254,7,92
2023-12-28 21:35:00,216,5,92
2023-12-28 21:40:00,218,7,90
2023-12-28 21:45:00,213,6,92
2023-12-28 21:50:00,214,5,96
2023-12-28 21:55:00,241,6,91
2023-12-28 22:00:00,241,7,93
2023-12-28 22:05:00,199,5,95
2023-12-28 22:10:00,216,9,90
2023-12-28 22:15:00,202,7,95
2023-12-28 22:20:00,193,5,94
2023-12-28 22:25:00,190,6,93
2023-12-28 22:30:00,197,5,91
2023-12-28 22:35:00,166,4,91
2023-12-28 22:40:00,154,3,98
2023-12-28 22:45:00,177,5,91
2023-12-28 22:50:00,194,4,93
2023-12-28 22:55:00,188,5,94
2023-12-28 23:00:00,155,4,98
2023-12-28 23:05:00,175,5,94
2023-12-28 23:10:00,162,4,93
2023-12-28 23:15:00,152,4,97
2023-12-28 23:20:00,161,4,93
2023-12-28 23:25:00,129,3,98
2023-12-28 23:30:00,143,3,96
2023-12-28 23:35:00,152,5,93
2023-12-28 23:40:00,150,4,91
2023-12-28 23:45:00,132,4,91
2023-12-28 23:50:00,126,4,96
2023-12-28 23:55:00,124,3,97
2023-12-29 00:00:00,109,3,91
2023-12-29 00:05:00,104,2,96
2023-12-29 00:10:00,105,3,90
2023-12-29 00:15:00,106,2,93
2023-12-29 00:20:00,119,4,88
2023-12-29 00:25:00,117,4,90
2023-12-29 00:30:00,113,7,89
2023-12-29 00:35:00,129,4,89
2023-12-29 00:40:00,108,7,86
2023-12-29 00:45:00,108,4,87
2023-12-29 00:50:00,123,5,85
2023-12-29 00:55:00,120,5,91
2023-12-29 01:00:00,87,9,88
2023-12-29 01:05:00,118,4,88
2023-12-29 01:10:00,119,10,86
2023-12-29 01:15:00,89,5,90
2023-12-29 01:20:00,105,7,86
2023-12-29 01:25:00,96,5,88
2023-12-29 01:30:00,92,7,87
2023-12-29 01:35:00,101,6,79
2023-12-29 01:40:00,77,2,92
2023-12-29 01:45:00,77,6,84
2023-12-29 01:50:00,93,7,88
2023-12-29 01:55:00,69,3,89
2023-12-29 02:00:00,64,7,83
2023-12-29 02:05:00,70,6,86
2023-12-29 02:10:00,69,7,91
2023-12-29 02:15:00,70,3,86
2023-12-29 02:20:00,79,7,86
2023-12-29 02:25:00,72,5,86
2023-12-29 02:30:00,74,5,85
2023-12-29 02:35:00,63,3,80
2023-12-29 02:40:00,81,3,90
2023-12-29 02:45:00,72,4,85
2023-12-29 02:50:00,88,7,87
2023-12-29 02:55:00,62,6,83
2023-12-29 03:00:00,76,2,84
2023-12-29 03:05:00,61,4,89
2023-12-29 03:10:00,45,5,80
2023-12-29 03:15:00,59,6,86
2023-12-29 03:20:00,63,6,83
2023-12-29 03:25:00,52,2,93
2023-12-29 03:30:00,79,6,86
2023-12-29 03:35:00,49,3,84
2023-12-29 03:40:00,54,3,86
2023-12-29 03:45:00,58,2,91
2023-12-29 03:50:00,70,4,89
2023-12-29 03:55:00,82,3,83
2023-12-29 04:00:00,63,3,88
2023-12-29 04:05:00,91,5,85
2023-12-29 04:10:00,75,5,84
2023-12-29 04:15:00,93,4,85
2023-12-29 04:20:00,108,4,86
2023-12-29 04:25:00,58,7,82
2023-12-29 04:30:00,99,5,87
2023-12-29 04:35:00,99,5,88
2023-12-29 04:40:00,112,3,90
2023-12-29 04:45:00,105,4,85
2023-12-29 04:50:00,134,9,89
2023-12-29 04:55:00,97,6,88
2023-12-29 05:00:00,122,7,83
2023-12-29 05:05:00,107,7,86
2023-12-29 05:10:00,136,8,83
2023-12-29 05:15:00,136,8,85
2023-12-29 05:20:00,163,6,88
2023-12-29 05:25:00,197,9,86
2023-12-29 05:30:00,149,5,90
2023-12-29 05:35:00,163,6,92
2023-12-29 05:40:00,188,9,88
2023-12-29 05:45:00,198,10,87
2023-12-29 05:50:00,234,9,93
2023-12-29 05:55:00,145,7,92
2023-12-29 06:00:00,200,9,91
2023-12-29 06:05:00,197,10,88
2023-12-29 06:10:00,273,10,87
2023-12-29 06:15:00,216,11,87
2023-12-29 06:20:00,254,11,89
2023-12-29 06:25:00,253,13,88
2023-12-29 06:30:00,179,12,88
2023-12-29 06:35:00,269,13,88
2023-12-29 06:40:00,321,12,93
2023-12-29 06:45:00,341,13,86
2023-12-29 06:50:00,296,11,90
2023-12-29 06:55:00,282,16,87
2023-12-29 07:00:00,249,13,88
2023-12-29 07:05:00,325,16,87
2023-12-29 07:10:00,258,13,82
2023-12-29 07:15:00,336,15,87
2023-12-29 07:20:00,311,18,87
2023-12-29 07:25:00,344,16,87
2023-12-29 07:30:00,362,15,86
2023-12-29 07:35:00,358,13,85
2023-12-29 07:40:00,324,10,87
2023-12-29 07:45:00,326,10,86
2023-12-29 07:50:00,364,11,84
2023-12-29 07:55:00,354,10,89
2023-12-29 08:00:00,358,9,89
2023-12-29 08:05:00,365,10,89
2023-12-29 08:10:00,372,9,88
2023-12-29 08:15:00,310,7,91
2023-12-29 08:20:00,383,10,88
2023-12-29 08:25:00,337,8,90
2023-12-29 08:30:00,336,8,94
2023-12-29 08:35:00,341,9,91
2023-12-29 08:40:00,329,7,91
2023-12-29 08:45:00,339,9,92
2023-12-29 08:50:00,389,9,91
2023-12-29 08:55:00,379,9,91
2023-12-29 09:00:00,334,8,92
2023-12-29 09:05:00,369,9,91
2023-12-29 09:10:00,317,7,91
2023-12-29 09:15:00,421,10,90
2023-12-29 09:20:00,345,9,90
2023-12-29 09:25:00,338,8,92
2023-12-29 09:30:00,348,9,89
2023-12-29 09:35:00,462,11,85
2023-12-29 09:40:00,399,9,88
2023-12-29 09:45:00,424,11,86
2023-12-29 09:50:00,463,12,86
2023-12-29 09:55:00,399,10,90
2023-12-29 10:00:00,413,10,90
2023-12-29 10:05:00,422,10,88
2023-12-29 10:10:00,449,11,86
2023-12-29 10:15:00,456,11,87
2023-12-29 10:20:00,427,11,88
2023-12-29 10:25:00,418,10,89
2023-12-29 10:30:00,452,10,89
2023-12-29 10:35:00,483,12,87
2023-12-29 10:40:00,460,11,88
2023-12-29 10:45:00,467,11,88
2023-12-29 10:50:00,465,11,88
2023-12-29 10:55:00,488,12,87
2023-12-29 11:00:00,442,11,88
2023-12-29 11:05:00,480,11,87
2023-12-29 11:10:00,463,11,87
2023-12-29 11:15:00,479,11,87
2023-12-29 11:20:00,465,11,89
2023-12-29 11:25:00,467,11,88
2023-12-29 11:30:00,480,11,87
2023-12-29 11:35:00,507,12,85
2023-12-29 11:40:00,466,11,87
2023-12-29 11:45:00,428,9,89
2023-12-29 11:50:00,487,12,87
2023-12-29 11:55:00,506,11,87
2023-12-29 12:00:00,495,11,88
2023-12-29 12:05:00,440,9,91
2023-12-29 12:10:00,487,12,87
2023-12-29 12:15:00,474,10,89
2023-12-29 12:20:00,494,11,88
2023-12-29 12:25:00,465,10,88
2023-12-29 12:30:00,487,11,87
2023-12-29 12:35:00,505,12,85
2023-12-29 12:40:00,501,11,85
2023-12-29 12:45:00,522,12,86
2023-12-29 12:50:00,545,12,84
2023-12-29 12:55:00,481,10,89
2023-12-29 13:00:00,444,10,88
2023-12-29 13:05:00,523,11,86
2023-12-29 13:10:00,476,10,88
2023-12-29 13:15:00,505,11,85
2023-12-29 13:20:00,498,11,84
2023-12-29 13:25:00,526,11,87
2023-12-29 13:30:00,515,11,86
2023-12-29 13:35:00,534,11,86
2023-12-29 13:40:00,484,11,86
2023-12-29 13:45:00,499,11,86
2023-12-29 13:50:00,526,11,86
2023-12-29 13:55:00,499,11,87
2023-12-29 14:00:00,484,11,88
2023-12-29 14:05:00,478,11,89
2023-12-29 14:10:00,549,12,85
2023-12-29 14:15:00,507,11,89
2023-12-29 14:20:00,529,12,85
2023-12-29 14:25:00,478,10,86
2023-12-29 14:30:00,499,11,86
2023-12-29 14:35:00,501,11,86
2023-12-29 14:40:00,485,11,88
2023-12-29 14:45:00,465,10,88
2023-12-29 14:50:00,459,10,88
2023-12-29 14:55:00,477,10,87
